   1.0000000e+00   0.0000000e+00
   9.6858924e-01   1.1463545e-02
   9.5289355e-01   1.6467724e-02
   9.3720948e-01   2.1117588e-02
   9.2154090e-01   2.5511143e-02
   9.0589169e-01   2.9746063e-02
   8.9026569e-01   3.3914265e-02
   8.7466677e-01   3.8046277e-02
   8.5909877e-01   4.2133072e-02
   8.4356553e-01   4.6165092e-02
   8.2807090e-01   5.0132945e-02
   8.1261869e-01   5.4027424e-02
   7.9721270e-01   5.7839559e-02
   7.8185676e-01   6.1564036e-02
   7.6655464e-01   6.5202231e-02
   7.5131011e-01   6.8756292e-02
   7.3612695e-01   7.2228382e-02
   7.2100889e-01   7.5620681e-02
   7.0595967e-01   7.8935373e-02
   6.9098301e-01   8.2174367e-02
   6.7608258e-01   8.5336818e-02
   6.6126208e-01   8.8420396e-02
   6.4652516e-01   9.1422897e-02
   6.3187545e-01   9.4342258e-02
   6.1731657e-01   9.7176568e-02
   6.0285211e-01   9.9924066e-02
   5.8848564e-01   1.0258304e-01
   5.7422071e-01   1.0515148e-01
   5.6006083e-01   1.0762741e-01
   5.4600950e-01   1.1000904e-01
   5.3207019e-01   1.1229480e-01
   5.1824633e-01   1.1448329e-01
   5.0454133e-01   1.1657334e-01
   4.9095858e-01   1.1856381e-01
   4.7750144e-01   1.2045284e-01
   4.6417321e-01   1.2223844e-01
   4.5097718e-01   1.2391893e-01
   4.3791662e-01   1.2549290e-01
   4.2499475e-01   1.2695924e-01
   4.1221475e-01   1.2831713e-01
   3.9957977e-01   1.2956601e-01
   3.8709295e-01   1.3070476e-01
   3.7475734e-01   1.3173084e-01
   3.6257601e-01   1.3264199e-01
   3.5055195e-01   1.3343641e-01
   3.3868813e-01   1.3411280e-01
   3.2698749e-01   1.3467034e-01
   3.1545289e-01   1.3510866e-01
   3.0408720e-01   1.3542784e-01
   2.9289322e-01   1.3562842e-01
   2.8187370e-01   1.3571142e-01
   2.7103137e-01   1.3567825e-01
   2.6036891e-01   1.3553077e-01
   2.4988893e-01   1.3527118e-01
   2.3959403e-01   1.3489841e-01
   2.2948676e-01   1.3440545e-01
   2.1956959e-01   1.3378605e-01
   2.0984499e-01   1.3303550e-01
   2.0031534e-01   1.3215057e-01
   1.9098301e-01   1.3113690e-01
   1.8185028e-01   1.3001513e-01
   1.7291943e-01   1.2880610e-01
   1.6419264e-01   1.2752899e-01
   1.5567207e-01   1.2620133e-01
   1.4735984e-01   1.2483856e-01
   1.3925797e-01   1.2342293e-01
   1.3136849e-01   1.2189141e-01
   1.2369332e-01   1.2018777e-01
   1.1623437e-01   1.1826684e-01
   1.0899348e-01   1.1609393e-01
   1.0197242e-01   1.1364414e-01
   9.5172948e-02   1.1090169e-01
   8.8596723e-02   1.0789530e-01
   8.2245374e-02   1.0486421e-01
   7.6120467e-02   1.0208023e-01
   7.0223514e-02   9.9759548e-02
   6.4555969e-02   9.8063939e-02
   5.9119231e-02   9.6792138e-02
   5.3914641e-02   9.5219253e-02
   4.8943484e-02   9.2739230e-02
   4.4206985e-02   8.8920581e-02
   3.9706314e-02   8.3487419e-02
   3.5442582e-02   7.6421025e-02
   3.1416839e-02   6.8809987e-02
   2.7630080e-02   6.1975018e-02
   2.4083238e-02   5.6819448e-02
   2.0777189e-02   5.3883705e-02
   1.7712749e-02   5.3403543e-02
   1.4890674e-02   5.5365176e-02
   1.2311659e-02   5.9505761e-02
   9.9763423e-03   6.3706272e-02
   7.8852987e-03   6.4844266e-02
   6.0390445e-03   6.1583626e-02
   4.4380354e-03   5.4039333e-02
   3.0826663e-03   4.3297354e-02
   1.9732716e-03   3.0995148e-02
   1.1101250e-03   1.8964246e-02
   4.9343963e-04   8.9361192e-03
   1.2336752e-04   2.3123684e-03
   0.0000000e+00   0.0000000e+00
   0.0000000e+00  -9.1977250e-03
   1.2336752e-04  -9.3560967e-03
   4.9343963e-04  -9.8292467e-03
   1.1101250e-03  -1.0611313e-02
   1.9732716e-03  -1.1692633e-02
   3.0826663e-03  -1.3059909e-02
   4.4380354e-03  -1.4696430e-02
   6.0390445e-03  -1.6582366e-02
   7.8852987e-03  -1.8695119e-02
   9.9763423e-03  -2.1009737e-02
   1.2311659e-02  -2.3499389e-02
   1.4890674e-02  -2.6135896e-02
   1.7712749e-02  -2.8890320e-02
   2.0777189e-02  -3.1733611e-02
   2.4083238e-02  -3.4637297e-02
   2.7630080e-02  -3.7574240e-02
   3.1416839e-02  -4.0519420e-02
   3.5442582e-02  -4.3450785e-02
   3.9706314e-02  -4.6350123e-02
   4.4206985e-02  -4.9203992e-02
   4.8943484e-02  -5.2004670e-02
   5.3914641e-02  -5.4751149e-02
   5.9119231e-02  -5.7450156e-02
   6.4555969e-02  -6.0116095e-02
   7.0223514e-02  -6.2752493e-02
   7.6120467e-02  -6.5349911e-02
   8.2245374e-02  -6.7899868e-02
   8.8596723e-02  -7.0395498e-02
   9.5172948e-02  -7.2831502e-02
   1.0197242e-01  -7.5204405e-02
   1.0899348e-01  -7.7512744e-02
   1.1623437e-01  -7.9753317e-02
   1.2369332e-01  -8.1919910e-02
   1.3136849e-01  -8.4007088e-02
   1.3925797e-01  -8.6010502e-02
   1.4735984e-01  -8.7926984e-02
   1.5567207e-01  -8.9754382e-02
   1.6419264e-01  -9.1488998e-02
   1.7291943e-01  -9.3126272e-02
   1.8185028e-01  -9.4662376e-02
   1.9098301e-01  -9.6094294e-02
   2.0031534e-01  -9.7419862e-02
   2.0984499e-01  -9.8637390e-02
   2.1956959e-01  -9.9745340e-02
   2.2948676e-01  -1.0074294e-01
   2.3959403e-01  -1.0163030e-01
   2.4988893e-01  -1.0240840e-01
   2.6036891e-01  -1.0307808e-01
   2.7103137e-01  -1.0363878e-01
   2.8187370e-01  -1.0409031e-01
   2.9289322e-01  -1.0443310e-01
   3.0408720e-01  -1.0466816e-01
   3.1545289e-01  -1.0479551e-01
   3.2698749e-01  -1.0481449e-01
   3.3868813e-01  -1.0472480e-01
   3.5055195e-01  -1.0452657e-01
   3.6257601e-01  -1.0422040e-01
   3.7475734e-01  -1.0380731e-01
   3.8709295e-01  -1.0328876e-01
   3.9957977e-01  -1.0266670e-01
   4.1221475e-01  -1.0194286e-01
   4.2499475e-01  -1.0111779e-01
   4.3791662e-01  -1.0019208e-01
   4.5097718e-01  -9.9166654e-02
   4.6417321e-01  -9.8042698e-02
   4.7750144e-01  -9.6821707e-02
   4.9095858e-01  -9.5505470e-02
   5.0454133e-01  -9.4096033e-02
   5.1824633e-01  -9.2594892e-02
   5.3207019e-01  -9.1002948e-02
   5.4600950e-01  -8.9321265e-02
   5.6006083e-01  -8.7551103e-02
   5.7422071e-01  -8.5693914e-02
   5.8848564e-01  -8.3751343e-02
   6.0285211e-01  -8.1725215e-02
