   1.0000000e+00   0.0000000e+00
   9.6858924e-01   6.3397689e-03
   9.5289355e-01   9.3390157e-03
   9.3720948e-01   1.2251425e-02
   9.2154090e-01   1.5082775e-02
   9.0589169e-01   1.7837536e-02
   8.9026569e-01   2.0518019e-02
   8.7466677e-01   2.3127211e-02
   8.5909877e-01   2.5665513e-02
   8.4356553e-01   2.8133702e-02
   8.2807090e-01   3.0532095e-02
   8.1261869e-01   3.2858078e-02
   7.9721270e-01   3.5108734e-02
   7.8185676e-01   3.7282600e-02
   7.6655464e-01   3.9376948e-02
   7.5131011e-01   4.1390943e-02
   7.3612695e-01   4.3323499e-02
   7.2100889e-01   4.5172005e-02
   7.0595967e-01   4.6935718e-02
   6.9098301e-01   4.8614335e-02
   6.7608258e-01   5.0207191e-02
   6.6126208e-01   5.1712648e-02
   6.4652516e-01   5.3129234e-02
   6.3187545e-01   5.4455548e-02
   6.1731657e-01   5.5688454e-02
   6.0285211e-01   5.6824407e-02
   5.8848564e-01   5.7860083e-02
   5.7422071e-01   5.8792240e-02
   5.6006083e-01   5.9618456e-02
   5.4600950e-01   6.0339715e-02
   5.3207019e-01   6.0958706e-02
   5.1824633e-01   6.1479555e-02
   5.0454133e-01   6.1906674e-02
   4.9095858e-01   6.2244626e-02
   4.7750144e-01   6.2498438e-02
   4.6417321e-01   6.2673321e-02
   4.5097718e-01   6.2774069e-02
   4.3791662e-01   6.2805232e-02
   4.2499475e-01   6.2771176e-02
   4.1221475e-01   6.2675766e-02
   3.9957977e-01   6.2521764e-02
   3.8709295e-01   6.2311409e-02
   3.7475734e-01   6.2046274e-02
   3.6257601e-01   6.1727961e-02
   3.5055195e-01   6.1358211e-02
   3.3868813e-01   6.0938703e-02
   3.2698749e-01   6.0471001e-02
   3.1545289e-01   5.9956814e-02
   3.0408720e-01   5.9398025e-02
   2.9289322e-01   5.8796643e-02
   2.8187370e-01   5.8154784e-02
   2.7103137e-01   5.7473958e-02
   2.6036891e-01   5.6754951e-02
   2.4988893e-01   5.5998685e-02
   2.3959403e-01   5.5206278e-02
   2.2948676e-01   5.4379083e-02
   2.1956959e-01   5.3518691e-02
   2.0984499e-01   5.2626497e-02
   2.0031534e-01   5.1703439e-02
   1.9098301e-01   5.0750614e-02
   1.8185028e-01   4.9769315e-02
   1.7291943e-01   4.8760758e-02
   1.6419264e-01   4.7725553e-02
   1.5567207e-01   4.6664583e-02
   1.4735984e-01   4.5579307e-02
   1.3925797e-01   4.4471433e-02
   1.3136849e-01   4.3342403e-02
   1.2369332e-01   4.2193755e-02
   1.1623437e-01   4.1026788e-02
   1.0899348e-01   3.9842904e-02
   1.0197242e-01   3.8643141e-02
   9.5172948e-02   3.7428532e-02
   8.8596723e-02   3.6200190e-02
   8.2245374e-02   3.4959360e-02
   7.6120467e-02   3.3707252e-02
   7.0223514e-02   3.2444773e-02
   6.4555969e-02   3.1173170e-02
   5.9119231e-02   2.9893358e-02
   5.3914641e-02   2.8606757e-02
   4.8943484e-02   2.7313791e-02
   4.4206985e-02   2.6015812e-02
   3.9706314e-02   2.4713823e-02
   3.5442582e-02   2.3409570e-02
   3.1416839e-02   2.2099502e-02
   2.7630080e-02   2.0779628e-02
   2.4083238e-02   1.9453861e-02
   2.0777189e-02   1.8132322e-02
   1.7712749e-02   1.6806453e-02
   1.4890674e-02   1.5441017e-02
   1.2311659e-02   1.4043462e-02
   9.9763423e-03   1.2696617e-02
   7.8852987e-03   1.1424763e-02
   6.0390445e-03   1.0012322e-02
   4.4380354e-03   8.3659156e-03
   3.0826663e-03   6.9068348e-03
   1.9732716e-03   5.9646396e-03
   1.1101250e-03   4.7283182e-03
   4.9343963e-04   2.7122940e-03
   1.2336752e-04   7.8720056e-04
   0.0000000e+00   0.0000000e+00
   0.0000000e+00  -1.7767862e-03
